Processing Time,Memory Usage
0 days 00:00:00.639903,925.75
0 days 00:00:01.013485,925.74609375
0 days 00:00:00.684529,926.0078125
0 days 00:00:00.963982,926.01171875
0 days 00:00:01.114968,929.75
0 days 00:00:01.003479,931.62109375
0 days 00:00:00.638636,933.2890625
0 days 00:00:01.112991,933.046875
0 days 00:00:00.910309,932.796875
0 days 00:00:00.941646,932.7890625
0 days 00:00:00.812575,934.42578125
0 days 00:00:00.676278,941.1796875
0 days 00:00:00.663433,941.19921875
0 days 00:00:00.658090,941.19921875
0 days 00:00:01.119615,940.69921875
0 days 00:00:01.326453,942.62109375
0 days 00:00:01.177834,942.62109375
0 days 00:00:00.855169,943.96875
0 days 00:00:01.328356,945.04296875
0 days 00:00:00.997618,945.15625
0 days 00:00:01.412464,947.04296875
0 days 00:00:00.661117,947.07421875
0 days 00:00:00.647883,947.078125
0 days 00:00:01.010422,947.078125
0 days 00:00:00.920813,948.94921875
0 days 00:00:00.677442,950.296875
0 days 00:00:00.982396,950.30078125
0 days 00:00:00.636190,951.64453125
0 days 00:00:01.111738,951.6484375
0 days 00:00:01.281388,953.80859375
0 days 00:00:00.978829,953.94921875
0 days 00:00:00.743716,958.2109375
0 days 00:00:00.859556,957.96875
0 days 00:00:00.917059,957.48828125
0 days 00:00:01.120769,957.671875
0 days 00:00:00.675837,959.50390625
0 days 00:00:01.168777,960.32421875
0 days 00:00:01.173499,962.5703125
0 days 00:00:00.852218,974.7890625
0 days 00:00:00.671025,974.9140625
0 days 00:00:01.141536,974.90625
0 days 00:00:00.683933,972.421875
0 days 00:00:00.871194,972.69140625
0 days 00:00:00.859050,972.57421875
0 days 00:00:01.308408,972.3203125
0 days 00:00:01.113199,973.12890625
0 days 00:00:00.906344,978.90625
0 days 00:00:01.099834,978.90625
0 days 00:00:01.150147,980.5546875
0 days 00:00:01.077458,980.546875
0 days 00:00:00.852457,980.71875
0 days 00:00:00.814488,981.36328125
0 days 00:00:00.838254,981.36328125
0 days 00:00:00.704718,981.91015625
0 days 00:00:00.825535,981.9375
0 days 00:00:01.303256,981.93359375
0 days 00:00:01.047696,981.92578125
0 days 00:00:00.936812,984.33984375
0 days 00:00:01.442046,986.23046875
0 days 00:00:00.879281,992.21875
0 days 00:00:00.868579,990.9765625
0 days 00:00:00.632933,990.72265625
0 days 00:00:00.646355,990.72265625
0 days 00:00:00.898084,990.23046875
0 days 00:00:00.919340,990.76171875
0 days 00:00:00.722949,991.73828125
0 days 00:00:00.760799,991.8828125
0 days 00:00:00.678143,991.890625
0 days 00:00:00.996715,991.890625
0 days 00:00:00.655437,998.796875
0 days 00:00:00.931188,998.796875
0 days 00:00:00.661325,998.921875
0 days 00:00:00.973237,997.9375
0 days 00:00:01.045804,996.9296875
0 days 00:00:01.081541,998.796875
0 days 00:00:00.825785,1004.8359375
0 days 00:00:01.269243,1004.1015625
0 days 00:00:00.671904,1003.84765625
0 days 00:00:01.404942,1003.84375
0 days 00:00:00.959924,1003.33984375
0 days 00:00:00.993103,1003.6015625
0 days 00:00:00.764122,1004.67578125
0 days 00:00:00.766558,1004.6796875
0 days 00:00:01.248477,1004.67578125
0 days 00:00:00.775639,1007.359375
0 days 00:00:00.617554,1007.36328125
0 days 00:00:00.662572,1007.36328125
0 days 00:00:01.027322,1007.90234375
0 days 00:00:00.910246,1007.90625
0 days 00:00:00.886905,1007.90625
0 days 00:00:00.992071,1008.44140625
0 days 00:00:01.053562,1008.8984375
0 days 00:00:01.671955,1013.05859375
0 days 00:00:00.673867,1014.94921875
0 days 00:00:00.845340,1018.73046875
0 days 00:00:00.660137,1019.05078125
0 days 00:00:01.713104,1019.05078125
0 days 00:00:00.859812,1017.05078125
0 days 00:00:00.902407,1017.57421875
0 days 00:00:00.989163,1017.09375
0 days 00:00:00.905357,1018.98046875
0 days 00:00:01.130601,1023.83984375
0 days 00:00:01.303652,1031.5625
0 days 00:00:00.579480,1031.83203125
0 days 00:00:00.893672,1032.63671875
0 days 00:00:00.980101,1032.75390625
0 days 00:00:01.392657,1032.9296875
0 days 00:00:00.974673,1036.6796875
0 days 00:00:00.703128,1037.21484375
0 days 00:00:01.262748,1043.921875
0 days 00:00:00.692100,1046.390625
0 days 00:00:01.398972,1047.09375
0 days 00:00:00.620583,1045.09765625
0 days 00:00:01.598225,1045.09375
0 days 00:00:00.728242,1044.234375
0 days 00:00:01.450235,1044.51953125
0 days 00:00:00.787368,1045.32421875
0 days 00:00:00.993257,1046.4140625
0 days 00:00:01.304046,1048.02734375
0 days 00:00:01.800231,1062.96484375
0 days 00:00:01.001928,1062.97265625
0 days 00:00:00.891146,1063.65625
0 days 00:00:01.149719,1065.015625
0 days 00:00:00.763556,1068.5078125
0 days 00:00:00.668843,1068.5078125
0 days 00:00:01.928456,1068.5078125
0 days 00:00:00.667949,1068.51171875
0 days 00:00:00.987594,1069.1875
0 days 00:00:00.984276,1069.1796875
0 days 00:00:00.628654,1069.89453125
0 days 00:00:01.021232,1070.80078125
0 days 00:00:00.750986,1071.89453125
0 days 00:00:00.826892,1071.89453125
0 days 00:00:00.653614,1071.89453125
0 days 00:00:00.871173,1071.8984375
0 days 00:00:01.012328,1071.90234375
0 days 00:00:00.819799,1072.4296875
0 days 00:00:00.808707,1072.99609375
0 days 00:00:00.825704,1073.8359375
0 days 00:00:00.994364,1075.453125
0 days 00:00:00.646891,1078.9453125
0 days 00:00:00.688226,1078.9453125
0 days 00:00:00.921165,1078.96484375
0 days 00:00:00.826016,1078.9609375
0 days 00:00:01.365079,1081.21484375
0 days 00:00:00.770003,1082.0234375
0 days 00:00:00.882232,1083.10546875
0 days 00:00:01.379979,1084.26171875
0 days 00:00:00.973700,1083.50390625
0 days 00:00:00.681515,1083.484375
0 days 00:00:00.713374,1083.234375
0 days 00:00:00.707801,1083.234375
0 days 00:00:00.658501,1083.234375
0 days 00:00:00.809388,1083.234375
0 days 00:00:01.425041,1083.23828125
0 days 00:00:00.807858,1087.3203125
0 days 00:00:01.324172,1087.94921875
0 days 00:00:00.645099,1089.296875
0 days 00:00:00.749400,1088.796875
0 days 00:00:00.945833,1088.796875
0 days 00:00:00.986694,1088.80078125
0 days 00:00:01.097974,1089.875
0 days 00:00:00.662151,1090.69140625
0 days 00:00:01.384621,1090.98828125
0 days 00:00:01.152504,1091.796875
0 days 00:00:01.130732,1095.0234375
0 days 00:00:00.682193,1097.171875
0 days 00:00:00.988529,1106.26953125
0 days 00:00:01.099947,1105.77734375
0 days 00:00:00.662944,1108.21484375
0 days 00:00:00.989809,1107.41015625
0 days 00:00:00.960569,1107.4140625
0 days 00:00:00.985256,1106.9375
0 days 00:00:00.679948,1109.36328125
0 days 00:00:00.804826,1110.4375
0 days 00:00:00.583601,1110.4375
0 days 00:00:00.947473,1110.4375
0 days 00:00:00.752569,1111.515625
0 days 00:00:00.882171,1116.55078125
0 days 00:00:00.975781,1116.37109375
0 days 00:00:01.896447,1116.6640625
0 days 00:00:01.092238,1115.90625
0 days 00:00:00.955979,1119.40234375
0 days 00:00:00.864106,1120.73828125
0 days 00:00:00.654034,1122.09765625
0 days 00:00:00.578444,1123.8984375
0 days 00:00:00.838243,1123.8984375
0 days 00:00:01.157578,1123.90625
0 days 00:00:00.791510,1124.1953125
0 days 00:00:00.644614,1125.2734375
0 days 00:00:00.930774,1126.28515625
0 days 00:00:01.310595,1126.55078125
0 days 00:00:00.798505,1129.5078125
